Company,Folder,Key_Original,Value_New,URL,NewFileName,Status
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29102024 2024 Q3 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,29102024 2024 Q3 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,local://material/Vinamilk/29102024 2024 Q3 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,VNM_CFS_2024Q3,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29102024 2024 Q3 Báo cáo tài chính riêng Báo cáo Quý.pdf,29102024 2024 Q3 Báo cáo tài chính riêng Báo cáo Quý.pdf,local://material/Vinamilk/29102024 2024 Q3 Báo cáo tài chính riêng Báo cáo Quý.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29102024 2024 Q3 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,29102024 2024 Q3 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,local://material/Vinamilk/29102024 2024 Q3 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,VNM_PCFS_2024Q3,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29102024 2024 Q3 Bản tin nhà đầu tư.pdf,29102024 2024 Q3 Bản tin nhà đầu tư.pdf,local://material/Vinamilk/29102024 2024 Q3 Bản tin nhà đầu tư.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29102024 2024 Q3 Thuyết Trình Lợi Nhuận.pdf,29102024 2024 Q3 Thuyết Trình Lợi Nhuận.pdf,local://material/Vinamilk/29102024 2024 Q3 Thuyết Trình Lợi Nhuận.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29102025 2025 Q3 Thuyết trình lợi nhuận.pdf,29102025 2025 Q3 Thuyết trình lợi nhuận.pdf,local://material/Vinamilk/29102025 2025 Q3 Thuyết trình lợi nhuận.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30012026 2025 Q4 Báo cáo tài chính hợp nhất.pdf,30012026 2025 Q4 Báo cáo tài chính hợp nhất.pdf,local://material/Vinamilk/30012026 2025 Q4 Báo cáo tài chính hợp nhất.pdf,VNM_CFS_2025Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30012026 2025 Q4 Báo cáo tài chính riêng.pdf,30012026 2025 Q4 Báo cáo tài chính riêng.pdf,local://material/Vinamilk/30012026 2025 Q4 Báo cáo tài chính riêng.pdf,VNM_PCFS_2025Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30012026 2025 Q4 Giải trình biến động kinh doanh.pdf,30012026 2025 Q4 Giải trình biến động kinh doanh.pdf,local://material/Vinamilk/30012026 2025 Q4 Giải trình biến động kinh doanh.pdf,VNM_EXP_BR_2025Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30072025 2025 Q2 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,30072025 2025 Q2 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,local://material/Vinamilk/30072025 2025 Q2 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,VNM_PCFS_2025Q2,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30072025 2025 Q2 Bản tin nhà đầu tư.pdf,30072025 2025 Q2 Bản tin nhà đầu tư.pdf,local://material/Vinamilk/30072025 2025 Q2 Bản tin nhà đầu tư.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30072025 2025 Q2 Giải trình biến động kết quả kinh doanh.pdf,30072025 2025 Q2 Giải trình biến động kết quả kinh doanh.pdf,local://material/Vinamilk/30072025 2025 Q2 Giải trình biến động kết quả kinh doanh.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30072025 2025 Q2 Thuyết trình lợi nhuận.pdf,30072025 2025 Q2 Thuyết trình lợi nhuận.pdf,local://material/Vinamilk/30072025 2025 Q2 Thuyết trình lợi nhuận.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30102025 2025 Q3 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,30102025 2025 Q3 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,local://material/Vinamilk/30102025 2025 Q3 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,VNM_CFS_2025Q3,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30102025 2025 Q3 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,30102025 2025 Q3 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,local://material/Vinamilk/30102025 2025 Q3 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,VNM_PCFS_2025Q3,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,30102025 2025 Q3 Bản tin nhà đầu tư.pdf,30102025 2025 Q3 Bản tin nhà đầu tư.pdf,local://material/Vinamilk/30102025 2025 Q3 Bản tin nhà đầu tư.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,31012026 2025 Q4 Bản tin nhà đầu tư.pdf,31012026 2025 Q4 Bản tin nhà đầu tư.pdf,local://material/Vinamilk/31012026 2025 Q4 Bản tin nhà đầu tư.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,31012026 2025 Q4 Thuyết trình lợi nhuận.pdf,31012026 2025 Q4 Thuyết trình lợi nhuận.pdf,local://material/Vinamilk/31012026 2025 Q4 Thuyết trình lợi nhuận.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2006 22042007.pdf,Báo cáo thường niên 2006 22042007.pdf,local://material/Vinamilk/Báo cáo thường niên 2006 22042007.pdf,VNM_AR_2006FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2007 22042008.pdf,Báo cáo thường niên 2007 22042008.pdf,local://material/Vinamilk/Báo cáo thường niên 2007 22042008.pdf,VNM_AR_2007FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2008 22042009.pdf,Báo cáo thường niên 2008 22042009.pdf,local://material/Vinamilk/Báo cáo thường niên 2008 22042009.pdf,VNM_AR_2008FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2009 22042010.pdf,Báo cáo thường niên 2009 22042010.pdf,local://material/Vinamilk/Báo cáo thường niên 2009 22042010.pdf,VNM_AR_2009FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2010 22042011.pdf,Báo cáo thường niên 2010 22042011.pdf,local://material/Vinamilk/Báo cáo thường niên 2010 22042011.pdf,VNM_AR_2010FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2011 22042012.pdf,Báo cáo thường niên 2011 22042012.pdf,local://material/Vinamilk/Báo cáo thường niên 2011 22042012.pdf,VNM_AR_2011FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2012 22042013.pdf,Báo cáo thường niên 2012 22042013.pdf,local://material/Vinamilk/Báo cáo thường niên 2012 22042013.pdf,VNM_AR_2012FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2013 22042014.pdf,Báo cáo thường niên 2013 22042014.pdf,local://material/Vinamilk/Báo cáo thường niên 2013 22042014.pdf,VNM_AR_2013FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2014 20052015.pdf,Báo cáo thường niên 2014 20052015.pdf,local://material/Vinamilk/Báo cáo thường niên 2014 20052015.pdf,VNM_AR_2014FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2015 18052016.pdf,Báo cáo thường niên 2015 18052016.pdf,local://material/Vinamilk/Báo cáo thường niên 2015 18052016.pdf,VNM_AR_2015FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2016 20032017.pdf,Báo cáo thường niên 2016 20032017.pdf,local://material/Vinamilk/Báo cáo thường niên 2016 20032017.pdf,VNM_AR_2016FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2017 26032018.pdf,Báo cáo thường niên 2017 26032018.pdf,local://material/Vinamilk/Báo cáo thường niên 2017 26032018.pdf,VNM_AR_2017FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2018 21032019.pdf,Báo cáo thường niên 2018 21032019.pdf,local://material/Vinamilk/Báo cáo thường niên 2018 21032019.pdf,VNM_AR_2018FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2019 27032020.pdf,Báo cáo thường niên 2019 27032020.pdf,local://material/Vinamilk/Báo cáo thường niên 2019 27032020.pdf,VNM_AR_2019FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2020 02042021.pdf,Báo cáo thường niên 2020 02042021.pdf,local://material/Vinamilk/Báo cáo thường niên 2020 02042021.pdf,VNM_AR_2020FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2021 20042022.pdf,Báo cáo thường niên 2021 20042022.pdf,local://material/Vinamilk/Báo cáo thường niên 2021 20042022.pdf,VNM_AR_2021FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Báo cáo thường niên 2025 19032026.pdf,Báo cáo thường niên 2025 19032026.pdf,local://material/Vinamilk/Báo cáo thường niên 2025 19032026.pdf,VNM_AR_2025FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,full-bao-cao-2024 bctb.pdf,full-bao-cao-2024 bctb.pdf,local://material/Vinamilk/full-bao-cao-2024 bctb.pdf,VNM_AR_2024FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Quy chế hoạt động.pdf,Quy chế hoạt động.pdf,local://material/Vinamilk/Quy chế hoạt động.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,Vinamilk BCTN 2023.nwYxiaAn.pdf,Vinamilk BCTN 2023.nwYxiaAn.pdf,local://material/Vinamilk/Vinamilk BCTN 2023.nwYxiaAn.pdf,VNM_AR_2023FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,vinamilk_ar_2022.pdf,vinamilk_ar_2022.pdf,local://material/Vinamilk/vinamilk_ar_2022.pdf,VNM_AR_2022FY,1
